time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/std,eval/mean_ep_length,eval/mean_reward
938,69600,67,4690000,5.0,0.8702906999999999,0.0010332922299858183,18740,0.9850364038720727,0.030030001305276527,-31.33209294319153,0.028178153559565544,1e-06,0.0013912971,0.1,-0.003031970933784045,0.05442441627383232,,
939,69673,67,4695000,5.0,0.87277706,0.0010931874299421906,18760,0.984201293438673,0.03746000136481598,-31.33241425514221,0.030934810638427734,1e-06,0.001456717,0.1,-0.003125249366544303,0.05442392826080322,,
940,69766,67,4700000,5.0,0.8715650699999999,0.0010718227367033251,18780,0.9845167193561792,0.040550001576775685,-31.33251859664917,0.025757376104593277,1e-06,0.0015442303,0.1,-0.0037078580574696485,0.05442390590906143,5.0,0.8732232183564235
941,69838,67,4705000,5.0,0.87104418,0.0011271640440099872,18800,0.9837195575237274,0.031870001322822646,-31.332456712722777,0.025223322212696075,1e-06,0.0015934502,0.1,-0.003221074670348507,0.054424285888671875,,
942,69910,67,4710000,5.0,0.87056972,0.0011149552999995648,18820,0.9838527943938971,0.03383000118192285,-31.332397108078002,0.027239568531513214,1e-06,0.0013436761,0.1,-0.0030392893331923788,0.054424185305833817,,
943,69983,67,4715000,5.0,0.8714658800000001,0.0010985892979078927,18840,0.9841349311172962,0.025970001285895706,-31.332495231628418,0.03174048289656639,1e-06,0.0013759118,0.1,-0.002723838032150194,0.05442371964454651,,
944,70055,67,4720000,5.0,0.8720682699999999,0.0010505425347946584,18860,0.9848116859793663,0.04286000164458528,-31.33279585838318,0.024510225281119347,1e-06,0.0013761373,0.1,-0.0036305939929695973,0.054422616958618164,,
945,70128,67,4725000,5.0,0.8717277400000001,0.0011173671949654817,18880,0.9838965535163879,0.03012000130256638,-31.33318292617798,0.026508698239922523,1e-06,0.0014679283,0.1,-0.0032683389020952093,0.05442183464765549,,
946,70201,67,4730000,5.0,0.8698955900000002,0.0010539774716016837,18900,0.9847485953941941,0.041280001451959834,-31.33316291809082,0.02484186552464962,1e-06,0.0016783304,0.1,-0.0034458346121181193,0.05442272499203682,,
947,70273,67,4735000,5.0,0.8701393099999999,0.0010821514984127134,18920,0.984362630173564,0.04522000179975293,-31.333103084564208,0.027156995609402657,1e-06,0.0015708987,0.1,-0.004008926337166976,0.05442197248339653,,
948,70346,67,4740000,5.0,0.8723428100000001,0.00105230545043014,18940,0.984799088910222,0.05314000247395598,-31.333437309265136,0.03314677253365517,1e-06,0.0016885084,0.1,-0.004170410267254976,0.05442110821604729,,
949,70419,67,4745000,5.0,0.8708265100000001,0.0011312957352492957,18960,0.9836245607584715,0.04348000186728314,-31.333576107025145,0.023547688499093056,1e-06,0.0015187011,0.1,-0.0037081066636582573,0.054421231150627136,,
950,70512,67,4750000,5.0,0.8713113,0.0010965777750243434,18980,0.9841464050114155,0.03688000140013173,-31.333577737808227,0.028749162331223488,1e-06,0.001456138,0.1,-0.003396040339171158,0.05442102998495102,5.0,0.8740558226126887
951,70584,67,4755000,5.0,0.87036699,0.0010136805396177807,19000,0.9853385221213102,0.03693000159226358,-31.33366671562195,0.02901178039610386,1e-06,0.0014357006,0.1,-0.003241138091418101,0.05442088097333908,,
952,70657,67,4760000,5.0,0.87227897,0.0010847900828230195,19020,0.9842834752053022,0.03108000143081881,-31.333778038024903,0.025904513895511627,1e-06,0.0015002096,0.1,-0.0029618181409578302,0.05442040413618088,,
953,70729,67,4765000,5.0,0.8728863600000001,0.0010677408977062442,19040,0.9845740981400013,0.04974000202375464,-31.334071283340453,0.02665848284959793,1e-06,0.0016002763,0.1,-0.004340801680823043,0.05441930890083313,,
954,70802,67,4770000,5.0,0.8720654599999998,0.0010590636220877058,19060,0.9847022453323007,0.033900001399451866,-31.33425052642822,0.026051148772239685,1e-06,0.0015161239,0.1,-0.0028730448165843114,0.054419636726379395,,
955,70875,67,4775000,5.0,0.87234031,0.0011187494688783771,19080,0.9838295131921768,0.0301300013740547,-31.334174461364746,0.02627950720489025,1e-06,0.0012736825,0.1,-0.0030318829267167047,0.054419562220573425,,
956,70948,67,4780000,5.0,0.87198557,0.0010186195521964692,19100,0.9852830413728952,0.03543000131729059,-31.33423810958862,0.02759024314582348,1e-06,0.001420009,0.1,-0.0028818173643900737,0.05441931262612343,,
957,71021,67,4785000,5.0,0.87092994,0.0010580807461519725,19120,0.984703098423779,0.04697000194573775,-31.33447627067566,0.02812180481851101,1e-06,0.0016331361,0.1,-0.003627611074970267,0.05441831052303314,,
958,71094,67,4790000,5.0,0.87112236,0.0010529628163203598,19140,0.9847767213359475,0.04081000151927583,-31.3347078704834,0.02975389175117016,1e-06,0.0016361942,0.1,-0.0036981805258254896,0.054418258368968964,,
959,71167,67,4795000,5.0,0.8722549399999999,0.0010286279884167016,19160,0.9851069208234549,0.03034000119310804,-31.33480558395386,0.0278343316167593,1e-06,0.0014880219,0.1,-0.0031899857054819504,0.05441774055361748,,
960,71260,67,4800000,5.0,0.86957567,0.0010443780003697612,19180,0.9848967855796218,0.03793000146979466,-31.33505760192871,0.030776305124163628,1e-06,0.0013746098,0.1,-0.0032432523105867615,0.054416924715042114,5.0,0.8737911468452367
961,71333,67,4805000,5.0,0.8717497499999999,0.0010387901010108181,19200,0.9849727172404528,0.03228000141098164,-31.335400390625,0.022829895839095116,1e-06,0.0015650275,0.1,-0.0033682058709213437,0.05441594123840332,,
962,71405,67,4810000,5.0,0.8733816600000002,0.0010217643430223688,19220,0.9852247703820467,0.053670002265134825,-31.33561990737915,0.02463717758655548,1e-06,0.001848636,0.1,-0.0044087577255828595,0.05441579595208168,,
963,71477,67,4815000,5.0,0.87093721,0.001069034172978718,19240,0.9845521785318851,0.03451000142260455,-31.335578546524047,0.02512403205037117,1e-06,0.0014146278,0.1,-0.003329790642797281,0.054416146129369736,,
964,71550,67,4820000,5.0,0.87232518,0.001046934598707594,19260,0.9848703891038895,0.04474000153131783,-31.335725202560425,0.024941764771938324,1e-06,0.0015252422,0.1,-0.003920973128782919,0.054414987564086914,,
965,71623,67,4825000,5.0,0.8719539899999998,0.0010355706201517023,19280,0.985050861723721,0.03698000141768716,-31.336252794265747,0.030595313757658005,1e-06,0.0013906709,0.1,-0.0033912386209873093,0.05441344529390335,,
966,71695,67,4830000,5.0,0.8703970000000001,0.0010514598365989514,19300,0.984810727648437,0.03814000149490312,-31.33676486968994,0.0213033314794302,1e-06,0.0015468874,0.1,-0.003583797771572357,0.05441242456436157,,
967,71767,67,4835000,5.0,0.8723357899999999,0.0010079789164592512,19320,0.9854388274252415,0.03458000129903667,-31.33697165489197,0.02753673866391182,1e-06,0.0014173354,0.1,-0.0035460828281129865,0.0544123537838459,,
968,71839,67,4840000,5.0,0.8696833100000001,0.001029158028832171,19340,0.9851099466904998,0.037440001313807446,-31.33704479217529,0.023759573698043823,1e-06,0.0013816518,0.1,-0.003054972463529264,0.05441199243068695,,
969,71913,67,4845000,5.0,0.87211029,0.0010739447694504633,19360,0.984473891556263,0.029020001391181723,-31.337102584838867,0.026082973927259445,1e-06,0.0013426133,0.1,-0.00309141350870199,0.05441207066178322,,
970,72006,67,4850000,5.0,0.87292554,0.0010804958938388154,19380,0.9843662846833467,0.030780001293169334,-31.33720645904541,0.029867107048630714,1e-06,0.0014737132,0.1,-0.0031897280380010786,0.05441145598888397,5.0,0.8746366444290874
971,72078,67,4855000,5.0,0.8720004100000002,0.001009812424017582,19400,0.9853929691016674,0.03526000163983554,-31.337520952224732,0.027056243270635605,1e-06,0.0015322214,0.1,-0.003345409077966046,0.054410420358181,,
972,72151,67,4860000,5.0,0.87015599,0.001040503987169359,19420,0.9849933972582221,0.05089000216918066,-31.337876930236817,0.029273293912410736,1e-06,0.0017358742,0.1,-0.0037679210519866047,0.05440961942076683,,
973,72224,67,4865000,5.0,0.8733361699999999,0.001009570440510288,19440,0.9853978082537651,0.04310000169556588,-31.338204078674316,0.022711558267474174,1e-06,0.0016617151,0.1,-0.0038435252627688544,0.054408762603998184,,
974,72297,67,4870000,5.0,0.8724151800000002,0.001047335183247924,19460,0.9848636751994491,0.03008000123896636,-31.33849808692932,0.029456427320837975,1e-06,0.0014639205,0.1,-0.002931857602505268,0.05440807342529297,,
975,72370,67,4875000,5.0,0.8721237900000002,0.0010400991930509917,19480,0.9849540516734123,0.035400001341477035,-31.33874945640564,0.02620738185942173,1e-06,0.0014604556,0.1,-0.0031586985212721783,0.054407499730587006,,
976,72443,67,4880000,5.0,0.8733011100000002,0.001047715587192215,19500,0.9848856292665005,0.04749000189825892,-31.33885645866394,0.0274511631578207,1e-06,0.0016523004,0.1,-0.004145180679700289,0.054407596588134766,,
977,72516,67,4885000,5.0,0.8718648899999999,0.0010091414392809383,19520,0.9854181176051497,0.04318000175757333,-31.33897339820862,0.02657199464738369,1e-06,0.0017357338,0.1,-0.003832301445277553,0.05440676957368851,,
978,72589,67,4890000,5.0,0.8735156399999999,0.0010353938656044192,19540,0.9850169364362955,0.029840001276461407,-31.33914665222168,0.02764064259827137,1e-06,0.0011754018,0.1,-0.002876912307102861,0.054406795650720596,,
979,72661,67,4895000,5.0,0.8735886300000001,0.001017233427555766,19560,0.9852993246167898,0.050610002195462585,-31.339226541519164,0.025918684899806976,1e-06,0.0015842725,0.1,-0.004086787227373074,0.05440627411007881,,
980,72753,67,4900000,5.0,0.8727836500000001,0.0009904235549038276,19580,0.9856807049363852,0.03945000147796236,-31.339472885131837,0.031530555337667465,1e-06,0.0013023908,0.1,-0.0035956350632802268,0.05440555885434151,5.0,0.8747272849706189
981,72825,67,4905000,5.0,0.87174147,0.0010416516647092067,19600,0.9849580554291606,0.041060001611476764,-31.339501361846924,0.027517765760421753,1e-06,0.0016711206,0.1,-0.004038144913476209,0.05440611019730568,,
982,72898,67,4910000,5.0,0.87092222,0.0010066538711544126,19620,0.9854655982926488,0.027660001206677408,-31.339295415878297,0.029921095818281174,1e-06,0.0013585986,0.1,-0.002606990170556074,0.054406654089689255,,
983,72970,67,4915000,5.0,0.8753638399999999,0.0009857651268248447,19640,0.985777948051691,0.03518000135314651,-31.33913703918457,0.027941184118390083,1e-06,0.0014725642,0.1,-0.003588753501744977,0.05440683662891388,,
984,73043,67,4920000,5.0,0.8713453299999999,0.0009742701656068675,19660,0.9859113777056336,0.037140001473017034,-31.339465770721436,0.02738253027200699,1e-06,0.0014541616,0.1,-0.003379402616909104,0.054404884576797485,,
985,73115,67,4925000,5.0,0.8711563999999998,0.001055035293684341,19680,0.9847651878371835,0.04411000180640258,-31.340043172836303,0.028475506231188774,1e-06,0.0013821153,0.1,-0.0032526499840142397,0.05440400913357735,,
986,73188,67,4930000,5.0,0.8727216899999999,0.0010004570637829602,19700,0.9855297673493624,0.03141000128351152,-31.340413608551025,0.02850293554365635,1e-06,0.0015266562,0.1,-0.002955897169973496,0.05440293624997139,,
987,73260,67,4935000,5.0,0.87199636,0.0010129870733362623,19720,0.9853978641331196,0.03846000156132504,-31.340629568099974,0.026179999113082886,1e-06,0.0014238983,0.1,-0.003543362416239475,0.05440295487642288,,
988,73333,67,4940000,5.0,0.87036013,0.001011155673477333,19740,0.9853809867054224,0.03441000151680782,-31.340725936889648,0.03013346716761589,1e-06,0.0013066806,0.1,-0.0031088184587359535,0.054402317851781845,,
989,73406,67,4945000,5.0,0.8708033,0.0010001508306595496,19760,0.9855311810970306,0.03126000130316243,-31.340857753753664,0.02968788705766201,1e-06,0.0015651962,0.1,-0.0030368147365597052,0.05440232902765274,,
990,73498,67,4950000,5.0,0.87249452,0.0010064769577002152,19780,0.985477514564991,0.04656000178889372,-31.340929250717164,0.025858823210000992,1e-06,0.0017069802,0.1,-0.003778462715640032,0.05440192669630051,5.0,0.874119395409843
991,73571,67,4955000,5.0,0.87317693,0.0010190906206844375,19800,0.9852784313261509,0.04003000160329975,-31.34102807998657,0.021305423229932785,1e-06,0.0014471529,0.1,-0.003612537056137839,0.05440180003643036,,
992,73643,67,4960000,5.0,0.87346821,0.0010361901437863708,19820,0.9850259125232697,0.043320001702522856,-31.341276702880858,0.028109995648264885,1e-06,0.0014831558,0.1,-0.003435884850267068,0.05440060421824455,,
993,73717,67,4965000,5.0,0.87376455,0.0010088927543256431,19840,0.98545057233423,0.0434200016350951,-31.341609115600587,0.02529136650264263,1e-06,0.0016433753,0.1,-0.003547625407002908,0.05440020188689232,,
994,73789,67,4970000,5.0,0.87350911,0.0010394334566080942,19860,0.9849975649267435,0.040420001721940935,-31.341693258285524,0.03143330663442612,1e-06,0.0015130601,0.1,-0.003400380465910402,0.05440014600753784,,
995,73862,67,4975000,5.0,0.8712708699999999,0.0010238507925532758,19880,0.9852597415447235,0.023680001166649162,-31.341741428375244,0.026014046743512154,1e-06,0.001341322,0.1,-0.002651769325763178,0.054399821907281876,,
996,73935,67,4980000,5.0,0.87124709,0.000997181317943614,19900,0.985604508779943,0.039990001389523966,-31.341950340270998,0.027683153748512268,1e-06,0.001557612,0.1,-0.003759172485501736,0.05439911037683487,,
997,74008,67,4985000,5.0,0.8702033200000001,0.0010141160993953236,19920,0.9853335460647941,0.04137000123155303,-31.342322597503664,0.030356572940945625,1e-06,0.0014935065,0.1,-0.0038903331327893474,0.05439790338277817,,
998,74080,67,4990000,5.0,0.87306412,0.0009873483603587375,19940,0.9857498072087765,0.03149000129778869,-31.342789306640626,0.026014024391770363,1e-06,0.0012853347,0.1,-0.0031816913483996246,0.05439666286110878,,
999,74153,67,4995000,5.0,0.8733061399999998,0.0010319710202747955,19960,0.9851170796900988,0.04094000153709203,-31.343175106048584,0.02154829166829586,1e-06,0.0015352948,0.1,-0.0037991302346160084,0.05439591407775879,,
1000,74246,67,5000000,5.0,0.8716507899999999,0.0010311645906767807,19980,0.9851489793509245,0.04648000177578069,-31.343294429779053,0.024874771013855934,1e-06,0.0016395706,0.1,-0.0039734580262851885,0.05439617484807968,5.0,0.8753533102978885
1001,74318,67,5005000,5.0,0.8720924999999999,0.0009739115490810945,20000,0.9859363716095686,0.04002000143285841,-31.343201322555544,0.028693431988358498,1e-06,0.0015543869,0.1,-0.0035842168844663737,0.05439624562859535,,
1002,74390,67,5010000,5.0,0.8748739699999999,0.0010407790617318823,20020,0.9850120535120368,0.040610001594759526,-31.343364057540892,0.027214908972382545,1e-06,0.0013913288,0.1,-0.0034658399142542475,0.05439520999789238,,
1003,74463,67,5015000,5.0,0.8718669699999999,0.0010029152850620448,20040,0.9855228485539556,0.039850001605227586,-31.343754959106445,0.028315629810094833,1e-06,0.0016528824,0.1,-0.0037006005918779296,0.054394423961639404,,
1004,74536,67,5020000,5.0,0.8698573499999999,0.0009441100279218517,20060,0.9863323280587792,0.03785000145086087,-31.34376480102539,0.022849109023809433,1e-06,0.0013915955,0.1,-0.003654490951233349,0.054395176470279694,,
1005,74609,67,5025000,5.0,0.87268096,0.0009966193392756395,20080,0.9856177624315023,0.037150001541012896,-31.343900547027587,0.027356304228305817,1e-06,0.0013660177,0.1,-0.0032763762333241964,0.05439348518848419,,
1006,74681,67,5030000,5.0,0.8712227200000001,0.0009968312122509814,20100,0.985625077970326,0.03649000135832466,-31.34416425704956,0.02758968621492386,1e-06,0.0014020883,0.1,-0.0033382738167361836,0.05439406633377075,,
1007,74754,67,5035000,5.0,0.87228874,0.0009648866346105933,20120,0.9860291872173548,0.036060001322766766,-31.344255905151368,0.031560979783535004,1e-06,0.0014464773,0.1,-0.003153178125358167,0.05439288914203644,,
1008,74826,67,5040000,5.0,0.8732667300000001,0.0010001471207942813,20140,0.9855725253000855,0.025860001266701148,-31.34467339515686,0.027624936774373055,1e-06,0.0013339744,0.1,-0.002886443330311437,0.05439187213778496,,
1009,74898,67,5045000,5.0,0.87352942,0.0010056442022323608,20160,0.9854823993518949,0.018820000891573728,-31.345073070526123,0.03139480575919151,1e-06,0.0013311572,0.1,-0.002483519241639396,0.054390862584114075,,
1010,74991,67,5050000,5.0,0.8725926300000002,0.0009844200281077064,20180,0.9858094714581966,0.027960001098690554,-31.34539999961853,0.024885980412364006,1e-06,0.0014893399,0.1,-0.002636149982351663,0.05439028516411781,5.0,0.8736524766490728
1011,75063,67,5055000,5.0,0.87280005,0.0009856492246035486,20200,0.9858075529336929,0.02859000103781,-31.345599308013917,0.028417330235242844,1e-06,0.0014617826,0.1,-0.003071612472230001,0.054389774799346924,,
1012,75136,67,5060000,5.0,0.8718924,0.0009631984724546783,20220,0.9861010732129216,0.03956000142963603,-31.345768184661864,0.022691527381539345,1e-06,0.0015128306,0.1,-0.0034286340290641173,0.05438942089676857,,
1013,75208,67,5065000,5.0,0.87064168,0.0009490782825741917,20240,0.9863384803757071,0.03240000135148875,-31.346200771331787,0.023923572152853012,1e-06,0.0014285697,0.1,-0.003298484080400357,0.05438751354813576,,
1014,75281,67,5070000,5.0,0.8727392400000002,0.0010128045509918593,20260,0.9853847585618496,0.05328000226872973,-31.346721925735473,0.026097359135746956,1e-06,0.0017179283,0.1,-0.004007105605478039,0.05438679829239845,,
1015,75355,67,5075000,5.0,0.87253047,0.0010098289969027974,20280,0.985425409860909,0.04503000166732818,-31.346867351531984,0.023068126291036606,1e-06,0.0013793245,0.1,-0.003627724571607516,0.054386746138334274,,
1016,75427,67,5080000,5.0,0.8713541799999999,0.001003690789511893,20300,0.9854814102873206,0.04441000173101202,-31.34689619064331,0.02673330530524254,1e-06,0.0016340332,0.1,-0.003801174609824378,0.05438663437962532,,
1017,75500,67,5085000,5.0,0.87201052,0.0010021442591096274,20320,0.98555070720613,0.03266000147908926,-31.347211809158324,0.026491107419133186,1e-06,0.0016679909,0.1,-0.0033492477809299002,0.054385051131248474,,
1018,75573,67,5090000,5.0,0.8738822599999999,0.0009741140442201867,20340,0.9859366854652762,0.03662000130396336,-31.347843999862672,0.022309690713882446,1e-06,0.0014279706,0.1,-0.0034597740783388355,0.05438334867358208,,
1019,75646,67,5095000,5.0,0.8733891900000001,0.0009579844158724882,20360,0.9862082852050662,0.042560001651290806,-31.34854648590088,0.0272962786257267,1e-06,0.0013874333,0.1,-0.003769771718547528,0.05438149720430374,,
1020,75739,67,5100000,5.0,0.8704469499999999,0.001010010514582973,20380,0.985442197881639,0.04288000157335773,-31.34916169166565,0.027183907106518745,1e-06,0.0015610316,0.1,-0.0038792198315713523,0.0543801411986351,5.0,0.8748548908326625
1021,75812,67,5105000,5.0,0.87067579,0.0009629204298835247,20400,0.9861029731109738,0.031220001359470187,-31.349425573349,0.031893178820610046,1e-06,0.0015609976,0.1,-0.0030305417517669042,0.05438021942973137,,
1022,75884,67,5110000,5.0,0.87351801,0.0009595288915443235,20420,0.9861280480399728,0.03114000126719475,-31.349483957290648,0.02484665811061859,1e-06,0.0012918387,0.1,-0.002949617004294005,0.05437976121902466,,
1023,75957,67,5115000,5.0,0.8724652,0.00098154402396176,20440,0.985804719850421,0.06415000306908042,-31.349633979797364,0.027203980833292007,1e-06,0.0018443937,0.1,-0.005073122281362128,0.054379384964704514,,
1024,76030,67,5120000,5.0,0.8729699399999998,0.0010206641294644215,20460,0.9852518020197749,0.03506000158027746,-31.34980410575867,0.027378804981708527,1e-06,0.0013700717,0.1,-0.0034737905928367402,0.054378919303417206,,
1025,76103,67,5125000,5.0,0.87121081,0.000987693028873764,20480,0.9857280366122723,0.04382000174606219,-31.34980924606323,0.0295353252440691,1e-06,0.001495864,0.1,-0.00381505474315297,0.05437944084405899,,
1026,76176,67,5130000,5.0,0.87219633,0.0009761298782541417,20500,0.9859250467270613,0.02698000127915293,-31.349673595428467,0.027969468384981155,1e-06,0.0015145285,0.1,-0.0026611460483535864,0.05437953770160675,,
1027,76248,67,5135000,5.0,0.8719127299999998,0.0009558845509309321,20520,0.986205262131989,0.026900001243920998,-31.350044946670533,0.028274310752749443,1e-06,0.0012182381,0.1,-0.002726394286936724,0.054377421736717224,,
1028,76321,67,5140000,5.0,0.87226158,0.0010059228134923614,20540,0.9854492694139481,0.02995000122464262,-31.35049241065979,0.026178667321801186,1e-06,0.0014558971,0.1,-0.00323236090997117,0.054377466440200806,,
1029,76394,67,5145000,5.0,0.8712264799999998,0.0009607398821390233,20560,0.9861508086323738,0.04309000159264542,-31.350583419799804,0.030698852613568306,1e-06,0.001696753,0.1,-0.0033460916421940113,0.054376740008592606,,
1030,76486,67,5150000,5.0,0.8725774999999999,0.0009551037606433965,20580,0.9862035438418388,0.02182000124710612,-31.35085525512695,0.025589169934391975,1e-06,0.0010787093,0.1,-0.002481904991556991,0.054376110434532166,5.0,0.8747373039214955
1031,76559,67,5155000,5.0,0.8730096599999999,0.0009632716659689323,20600,0.9861000077798963,0.033200001204386355,-31.3511021232605,0.027980728074908257,1e-06,0.0013003475,0.1,-0.0032705903421710136,0.05437552556395531,,
1032,76632,67,5160000,5.0,0.8729887,0.0010170300540630706,20620,0.9853323819115758,0.036760001302463936,-31.35138083457947,0.028924787417054176,1e-06,0.0013674069,0.1,-0.003327577846865606,0.05437455326318741,,
1033,76704,67,5165000,5.0,0.8720628100000002,0.0009991358959814533,20640,0.9855606369674206,0.035290001432877034,-31.3516060256958,0.02364295907318592,1e-06,0.0014111894,0.1,-0.00300374822869891,0.05437447503209114,,
1034,76777,67,5170000,5.0,0.87287584,0.0009517385039362125,20660,0.9862675527110696,0.035680001319851724,-31.35146608352661,0.02948644384741783,1e-06,0.0014578234,0.1,-0.003333832597857338,0.05437518283724785,,
1035,76849,67,5175000,5.0,0.87184473,0.0009610016088117846,20680,0.9861343707889318,0.03371000128914602,-31.351390609741213,0.026029622182250023,1e-06,0.0014787663,0.1,-0.003376648116797849,0.054374825209379196,,
1036,76922,67,5180000,5.0,0.8711755399999997,0.000984485464869067,20700,0.9857505224645138,0.041430001496337354,-31.351584644317626,0.022864479571580887,1e-06,0.0015520087,0.1,-0.003793288079238035,0.05437424033880234,,
1037,76995,67,5185000,5.0,0.87264576,0.0010094740017666482,20720,0.985399516299367,0.035490001421421766,-31.35172019004822,0.026803385466337204,1e-06,0.0014261752,0.1,-0.003841971888421032,0.05437406152486801,,
1038,77068,67,5190000,5.0,0.87309588,0.0009279715691809542,20740,0.9865890219807625,0.0305200013180729,-31.352060899734497,0.03196178749203682,1e-06,0.001446854,0.1,-0.0029936242106982335,0.054372526705265045,,
1039,77141,67,5195000,5.0,0.87314765,0.0009370362680056133,20760,0.9864782392978668,0.03314000135636888,-31.352543954849242,0.02328481525182724,1e-06,0.0015618256,0.1,-0.0032808718964311635,0.05437161773443222,,
1040,77234,67,5200000,5.0,0.87075731,0.000950318505638279,20780,0.9862892311066389,0.032850001328624784,-31.352669534683226,0.03109537996351719,1e-06,0.0013369494,0.1,-0.003119097592800699,0.05437187850475311,5.0,0.8747062589550012
1041,77307,67,5205000,5.0,0.8711144499999999,0.001032060944417026,20800,0.985118493437767,0.026370001146569847,-31.352730073928832,0.02655734121799469,1e-06,0.0013151616,0.1,-0.0025910241335427918,0.05437125638127327,,
1042,77379,67,5210000,5.0,0.8740649300000001,0.0009681567703955806,20820,0.9860300347208977,0.0315200012573041,-31.35303075790405,0.02846662513911724,1e-06,0.0013286279,0.1,-0.003002743443250786,0.054370347410440445,,
1043,77452,67,5215000,5.0,0.8748162599999999,0.0009502671827794984,20840,0.9862973755225539,0.05170000230893493,-31.353387660980225,0.025385389104485512,1e-06,0.0015995917,0.1,-0.0036059167911127064,0.054369449615478516,,
1044,77525,67,5220000,5.0,0.8717946500000001,0.0009546650905394926,20860,0.986254102550447,0.043400001636473465,-31.3538600730896,0.029711594805121422,1e-06,0.0014694012,0.1,-0.004240213936411994,0.05436781421303749,,
1045,77597,67,5225000,5.0,0.8749595200000002,0.0009698510589078069,20880,0.9859982077032328,0.04548000168055296,-31.35454941749573,0.020619934424757957,1e-06,0.0015618412,0.1,-0.0038198300240284058,0.05436597019433975,,
1046,77670,67,5230000,5.0,0.8720360399999998,0.0009696003780118189,20900,0.9860422229394317,0.04248000158346258,-31.355250225067138,0.024531332775950432,1e-06,0.0016557437,0.1,-0.0038329406303484605,0.05436410754919052,,
1047,77742,67,5235000,5.0,0.8723521399999998,0.0009443972146254964,20920,0.9863995164632797,0.03840000138385222,-31.35588207244873,0.03267482668161392,1e-06,0.0017519941,0.1,-0.003095545770812824,0.054362718015909195,,
1048,77815,67,5240000,5.0,0.87372142,0.0009441391049767844,20940,0.9863825216889381,0.027570001278072596,-31.35611704826355,0.027171386405825615,1e-06,0.0013569545,0.1,-0.0028679703012269185,0.05436288192868233,,
1049,77888,67,5245000,5.0,0.8721588999999998,0.0009348201280226931,20960,0.9865484070032835,0.029680001150118186,-31.356224699020387,0.02717415615916252,1e-06,0.0013793387,0.1,-0.002719922733311686,0.05436210334300995,,
1050,77981,67,5250000,5.0,0.8720989499999999,0.0009513176142354495,20980,0.9862483376637101,0.046380002023652195,-31.356518306732177,0.025227438658475876,1e-06,0.0017640758,0.1,-0.003825075903115032,0.054361458867788315,5.0,0.8749064845682681
1051,78054,67,5255000,5.0,0.8735306399999999,0.0009677979839034378,21000,0.9860465358942747,0.03463000136194751,-31.356796264648438,0.026787620037794113,1e-06,0.0015771673,0.1,-0.003252701655940129,0.054360657930374146,,
1052,78127,67,5260000,5.0,0.87347113,0.0009432371109141969,21020,0.9864044850692153,0.03663000127067789,-31.35718732833862,0.02613816410303116,1e-06,0.0014985057,0.1,-0.003575411475021717,0.054359376430511475,,
1053,78200,67,5265000,5.0,0.8726596999999999,0.000987260764813982,21040,0.9857491282746196,0.0422400016116444,-31.357721891403198,0.027398699894547462,1e-06,0.0015498484,0.1,-0.003920817284434666,0.054357852786779404,,
1054,78273,67,5270000,5.0,0.8717434000000002,0.0009716597362421453,21060,0.9859942449256778,0.0370100013888441,-31.358180141448976,0.025757165625691414,1e-06,0.0014088702,0.1,-0.0029842662587047375,0.054357051849365234,,
1055,78345,67,5275000,5.0,0.8728014900000001,0.0009452846320345998,21080,0.9863406931981444,0.043320001557003704,-31.35856921195984,0.02606075629591942,1e-06,0.0015583192,0.1,-0.0034734253485106327,0.05435585975646973,,
1056,78418,67,5280000,5.0,0.8733677999999999,0.0009256556816399097,21100,0.986635060980916,0.04276000176556408,-31.35890140533447,0.026594622060656548,1e-06,0.0014787774,0.1,-0.0036307666246252436,0.05435529723763466,,
1057,78491,67,5285000,5.0,0.8725922900000002,0.0009770085726631805,21120,0.9859214052557945,0.03979000139283016,-31.359122591018675,0.02967982552945614,1e-06,0.0013598073,0.1,-0.0032367872228589788,0.05435465648770332,,
1058,78564,67,5290000,5.0,0.87040182,0.0009577770662144758,21140,0.9861648073419929,0.045930001797387376,-31.359483232498167,0.028338773176074028,1e-06,0.0014897165,0.1,-0.0038647647681020734,0.05435352027416229,,
1059,78637,67,5295000,5.0,0.8728259,0.0009482234579627402,21160,0.9863190287724137,0.04779000188806094,-31.359569234848024,0.026082774624228477,1e-06,0.0015643559,0.1,-0.0036022699785507937,0.05435441806912422,,
1060,78730,67,5300000,5.0,0.8734107499999999,0.0009667884654481895,21180,0.9860365111380816,0.03834000137634575,-31.35930268287659,0.026272814720869064,1e-06,0.0015351508,0.1,-0.0034982287069001573,0.0543547123670578,5.0,0.8750253814905644
1061,78804,67,5305000,5.0,0.8744593,0.0008964101437595673,21200,0.9870633380487561,0.026500001173699276,-31.359286251068117,0.028315473347902298,1e-06,0.0012864493,0.1,-0.0026030437431549024,0.05435452237725258,,
1062,78877,67,5310000,5.0,0.8703063499999999,0.0009619861672399565,21220,0.9861233960837126,0.036390001415275035,-31.359380855560303,0.026800978928804398,1e-06,0.0016148945,0.1,-0.003277659184119983,0.054354190826416016,,
