time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/clip_range,train/value_loss,train/n_updates,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
261,5.0,1239750,0.6485950299999999,10716,115,0.1,0.00589671064420448,5200,0.8522956222295761,-94.88030389149984,1e-05,0.027710035,0.012020295941106002,0.054944850504398346,0.04455925524234772,0.4631562369565169,,
262,5.0,1244500,0.6522488,10755,115,0.1,0.006538431037527819,5220,0.847358450293541,-94.87970789591472,1e-05,0.059762526,0.018917408008867646,0.054946817457675934,-9.528547525405884e-05,0.5093499873687203,,
263,5.0,1249250,0.64992326,10794,115,0.1,0.006563291020380954,5240,0.846420556306839,-94.87715441385905,1e-05,0.06436578,0.016605137135274204,0.05494841933250427,0.0039092861115932465,0.5120583212049677,,
264,5.0,1254000,0.6508004100000001,10831,115,0.1,0.006092894601169974,5260,0.8555792272090912,-94.87625562879774,1e-05,0.025546812,0.014960988051261954,0.05494862049818039,0.05248896777629852,0.42491665605921297,,
265,5.0,1258750,0.6502788299999999,10869,115,0.1,0.00618406801728443,5280,0.85118268430233,-94.87546165103004,1e-05,0.04995453,0.015795022436819513,0.05494994670152664,0.03048102930188179,0.42872618095328413,,
266,5.0,1263500,0.65252396,10906,115,0.1,0.00610258175570163,5300,0.8469177782535553,-94.87485689435687,1e-05,0.042823892,0.00862406218731216,0.054949451237916946,0.02628025785088539,0.43971427540028735,,
267,5.0,1268250,0.6477301100000001,10943,115,0.1,0.006078498721277962,5320,0.848683089017868,-94.87589352925619,1e-05,0.032659195,0.00935780392806769,0.05494798347353935,0.06162841618061066,0.42948610104827417,,
268,5.0,1273000,0.6531713400000001,10981,115,0.1,0.0063895911376069614,5340,0.8527823984622955,-94.87728544871013,1e-05,0.025151694,0.013567292493457587,0.054947495460510254,0.04456128180027008,0.4681666549159369,,
269,5.0,1277750,0.65129092,11020,115,0.1,0.0065261280845367795,5360,0.8393634706735611,-94.8781234741211,1e-05,0.050114572,0.016236144115530145,0.05494624376296997,0.05154372379183769,0.4989351736674844,,
270,5.0,1282500,0.6514036499999999,11080,115,0.1,0.006018347356335393,5380,0.8436555713415146,-94.88014421008882,1e-05,0.059002977,0.020192948675656207,0.054944392293691635,0.04325126111507416,0.4987023695416394,5.0,0.6608141954668434
271,5.0,1287250,0.6505966200000001,11117,115,0.1,0.006161904083343134,5400,0.8474282175302505,-94.88180981590634,1e-05,0.02491807,0.011791268372769654,0.05494315177202225,0.04460607469081879,0.4656071303234923,,
272,5.0,1292000,0.6475568600000001,11153,115,0.1,0.006491104421567999,5420,0.8458127528429031,-94.88235808478461,1e-05,0.05897382,0.011683552827331923,0.054943423718214035,-0.02359531819820404,0.45913887683612603,,
273,5.0,1296750,0.6480449499999998,11192,115,0.1,0.006426410468366857,5440,0.8431653380393982,-94.88395047310071,1e-05,0.035132926,0.013747125636501996,0.054939836263656616,0.06428331881761551,0.5203333200027164,,
274,5.0,1301500,0.65314092,11232,115,0.1,0.006208845644464923,5460,0.8498696237802505,-94.8881990008884,1e-05,0.04239592,0.024748561824384726,0.054936811327934265,0.02526257559657097,0.5269235982430271,,
275,5.0,1306250,0.6486112800000001,11270,115,0.1,0.006141792750848388,5480,0.8498457968235016,-94.88888473510742,1e-05,0.033394847,0.018253899619914114,0.05493912845849991,0.042671870440244675,0.48846295117917987,,
276,5.0,1311000,0.6508266699999998,11307,115,0.1,0.0061926302306043604,5500,0.8433278799057007,-94.88745282491048,1e-05,0.033354655,0.013551641419082019,0.05493868887424469,0.05381041765213013,0.43833332103159695,,
277,5.0,1315750,0.64983622,11344,115,0.1,0.006463798050147792,5520,0.846844807267189,-94.88743014865452,1e-05,0.04592037,0.01526395558775284,0.05493927374482155,-0.00397258996963501,0.43388887734100634,,
278,5.0,1320500,0.6514949900000001,11381,116,0.1,0.006204092128771461,5540,0.8430133312940598,-94.8868581559923,1e-05,0.032231092,0.01831025494253845,0.054939545691013336,0.04301360994577408,0.496722211714627,,
279,5.0,1325250,0.65272341,11419,116,0.1,0.006312714867332639,5560,0.843978226184845,-94.88830582300822,1e-05,0.03898139,0.025598236095545276,0.05493665486574173,0.056037966161966324,0.5358854038272208,,
280,5.0,1330000,0.64861233,11479,115,0.1,0.006626530720386654,5580,0.8433888405561447,-94.8921400197347,1e-05,0.028578022,0.019579204011920984,0.054933108389377594,0.05013343691825867,0.5051416530708472,5.0,0.6602191101211234
281,5.0,1334750,0.6517755700000001,11517,115,0.1,0.00650138505831516,5600,0.8382531404495239,-94.89439770380656,1e-05,0.049201634,0.025350093516293817,0.05493342876434326,0.03822585940361023,0.4939999867036628,,
282,5.0,1339500,0.65143434,11555,115,0.1,0.006214073108553531,5620,0.8496832102537155,-94.8943622407459,1e-05,0.02946948,0.011491944517900081,0.054932642728090286,0.06751330941915512,0.43351189370843624,,
283,5.0,1344250,0.6488321499999999,11593,115,0.1,0.005788682502935882,5640,0.8499447703361511,-94.89513886063187,1e-05,0.044110414,0.02205083437307517,0.05493205040693283,0.03414139896631241,0.5252592463598207,,
284,5.0,1349000,0.65242151,11631,115,0.1,0.006634476104573834,5660,0.8408028483390808,-94.89630610148112,1e-05,0.028802475,0.023976700178703163,0.05493076890707016,0.02959590032696724,0.5080476067405904,,
285,5.0,1353750,0.6536273699999998,11668,116,0.1,0.006415747010725594,5680,0.8401869982481003,-94.89766195388067,1e-05,0.050177913,0.021214386790950626,0.05492961406707764,0.04739886522293091,0.49926189182414893,,
286,5.0,1358500,0.65019847,11706,116,0.1,0.006706419355274799,5700,0.8410128802061081,-94.8989977200826,1e-05,0.0382677,0.02578150423560267,0.054928723722696304,0.018323760479688644,0.5096874877131389,,
287,5.0,1363250,0.6473630300000001,11745,116,0.1,0.006871018413868215,5720,0.8364478200674057,-94.89903482507776,1e-05,0.035498645,0.021968213880286157,0.05492934212088585,0.037896521389484406,0.5491203582638667,,
288,5.0,1368000,0.6518666900000001,11783,116,0.1,0.00640227217448964,5740,0.8405047655105591,-94.8992800394694,1e-05,0.081793554,0.017729692891964927,0.05492808297276497,-0.00432191789150238,0.5012499887828848,,
289,5.0,1372750,0.64802194,11820,116,0.1,0.00627220667536474,5760,0.8396666795015335,-94.90137875874838,1e-05,0.047217954,0.020149377803670647,0.0549258217215538,0.05164836347103119,0.4492777662481078,,
290,5.0,1377500,0.6563942399999999,11880,115,0.1,0.006588435407805567,5780,0.8437567800283432,-94.90352500279745,1e-05,0.05292807,0.016557443615688193,0.05492404103279114,0.017196226865053177,0.5082499872194604,5.0,0.6590073350588799
291,5.0,1382250,0.6522607400000001,11919,115,0.1,0.0069299048922645545,5800,0.8335179388523102,-94.90608917236328,1e-05,0.042093784,0.025086204306527103,0.05492185801267624,0.034500185400247574,0.5368583207484334,,
292,5.0,1387000,0.6475086600000001,11957,115,0.1,0.006383107767795168,5820,0.8391430377960205,-94.90746877761114,1e-05,0.038634364,0.01496857498850883,0.054921820759773254,0.01952299103140831,0.4727976054906668,,
293,5.0,1391750,0.65118291,11995,116,0.1,0.006093095617446428,5840,0.8470258414745331,-94.90797411600748,1e-05,0.04527874,0.025228857788557442,0.054920926690101624,0.009456776082515717,0.5173958204686642,,
294,5.0,1396500,0.6514931700000001,12033,116,0.1,0.006436119326907727,5860,0.836932361125946,-94.90867244579174,1e-05,0.031230964,0.019452751126595242,0.05492028594017029,0.01788228750228882,0.5197407293685332,,
295,5.0,1401250,0.64902977,12071,116,0.1,0.006739120992521445,5880,0.8424207866191864,-94.90975655449762,1e-05,0.049422074,0.016934405129202384,0.054919954389333725,0.06276929378509521,0.49530554284962514,,
296,5.0,1406000,0.6550519,12109,116,0.1,0.005821258037273461,5900,0.8465089648962021,-94.90984636942545,1e-05,0.028840968,0.015114879597732677,0.05491969734430313,0.06745318323373795,0.4024374910319845,,
297,5.0,1410750,0.6529554599999998,12146,116,0.1,0.006255134186034815,5920,0.8414850234985352,-94.90946731567382,1e-05,0.031791683,0.012567758237276945,0.054920636117458344,0.04513097554445267,0.46537498741979816,,
298,5.0,1415500,0.65275901,12184,116,0.1,0.006398579120394533,5940,0.8449920415878296,-94.9099701775445,1e-05,0.057118338,0.021653395798113095,0.05491852015256882,0.04629449546337128,0.542407393588305,,
299,5.0,1420250,0.65107984,12222,116,0.1,0.006263271979211519,5960,0.8487521409988403,-94.91270573933919,1e-05,0.04056969,0.024253836622137172,0.05491611361503601,0.06024995818734169,0.5716333196498453,,
300,5.0,1425000,0.6580594,12283,116,0.1,0.006782519988094767,5980,0.8408810049295425,-94.91508314344618,1e-05,0.059753835,0.014672019347992586,0.05491505190730095,-0.0005254410207271576,0.5293888752693655,5.0,0.6581843785777511
