time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/explained_variance,train/clip_fraction,train/std,train/clip_range,train/value_loss,train/approx_kl,train/n_updates,eval/mean_reward,eval/mean_ep_length
45853,947,160,0.8675135700000002,5.0,7339250,-31.35982937335968,1e-06,-0.000796157630207377,0.027581462636590004,0.9798771757632494,0.029771428628882858,0.05435313656926155,0.1,0.0014712999472976662,0.0013469963,18920,,
45899,948,160,0.8661193500000002,5.0,7347000,-31.360049567222596,1e-06,-0.0006715757545566347,0.027382612228393555,0.9794298615306616,0.03347500000119908,0.05435199663043022,0.1,0.0014993439849058632,0.0014544609,18940,,
45946,949,160,0.8679738700000001,5.0,7354750,-31.360485215187072,1e-06,-0.0016260406123664484,0.022105250507593155,0.9802553597837687,0.05042738128890051,0.05435102432966232,0.1,0.0015084153859061188,0.002004932,18960,,
46012,950,160,0.8658099000000001,5.0,7362500,-31.360780954360962,1e-06,-0.0009156111788872823,0.025527792051434517,0.9799689259380102,0.03966904764820356,0.05435044690966606,0.1,0.0015292024103109724,0.0013904443,18980,0.8693206507559637,5.0
46058,951,160,0.86787177,5.0,7370250,-31.360988388061525,1e-06,-0.001478429479304957,0.021180730313062668,0.9802328050136566,0.04133928583119996,0.054349932819604874,0.1,0.0014369884207553695,0.0016100272,19000,,
46104,952,160,0.8683994499999999,5.0,7378000,-31.361132125854493,1e-06,-0.0015946010112739507,0.028039170429110527,0.9804394654929638,0.034198809592926406,0.0543496273458004,0.1,0.0014627670307527296,0.0015495673,19020,,
46150,953,160,0.8658931800000002,5.0,7385750,-31.361532473564147,1e-06,-0.0015355846839148145,0.02261478826403618,0.9793660473078489,0.05478452408773592,0.054347846657037735,0.1,0.0015337298120721243,0.0016058992,19040,,
46197,954,160,0.86611598,5.0,7393500,-31.362015566825868,1e-06,-0.0010093108615559165,0.028121257200837135,0.979311415925622,0.05545357140479609,0.054347265511751175,0.1,0.0015072980134573299,0.0018745626,19060,,
46244,955,160,0.86579901,5.0,7401250,-31.362097249031066,1e-06,-0.001885048959119866,0.023292886093258858,0.9802200272679329,0.03436428568937117,0.05434732884168625,0.1,0.0014886984645272605,0.0014902786,19080,,
46290,956,160,0.86855793,5.0,7409000,-31.36207969665527,1e-06,-0.00024799089401210227,0.030077233910560608,0.9789397083222866,0.02875595237390371,0.054347358644008636,0.1,0.001598656639980618,0.0017870258,19100,,
46336,957,160,0.8681018599999999,5.0,7416750,-31.362104082107543,1e-06,-0.0014706020871616322,0.022962775081396103,0.9799389205873013,0.04500476187793538,0.0543471984565258,0.1,0.0014251497980148997,0.0015201804,19120,,
46383,958,160,0.86681493,5.0,7424500,-31.362248158454896,1e-06,-0.001606956797150696,0.024252109229564667,0.9797375593334436,0.04146904777560849,0.05434667691588402,0.1,0.0015801138165988959,0.0017345652,19140,,
46429,959,160,0.86909467,5.0,7432250,-31.36233678340912,1e-06,-0.0010183640750666733,0.02305314876139164,0.9801939446479082,0.029622619134897832,0.054346829652786255,0.1,0.001413889578980161,0.0015196329,19160,,
46496,960,160,0.86719315,5.0,7440000,-31.362260746955872,1e-06,-0.0007247323024086416,0.025527160614728928,0.9799110498279333,0.03340952391736209,0.05434699356555939,0.1,0.0014893063771887682,0.0015940629,19180,0.8720790209001182,5.0
46542,961,160,0.8688995700000001,5.0,7447750,-31.36218628883362,1e-06,-0.003290321758768273,0.027229318395256996,0.9800944831222296,0.05095357166486792,0.0543472096323967,0.1,0.0015015490725636483,0.0018199102,19200,,
46588,962,160,0.8690560499999997,5.0,7455500,-31.362168264389037,1e-06,-0.000959399333025075,0.024926764890551567,0.979082616046071,0.04934404783707578,0.05434701591730118,0.1,0.001506271730613662,0.001746716,19220,,
46635,963,160,0.8688271000000001,5.0,7463250,-31.362324790954588,1e-06,0.00024455851453476286,0.027010241523385048,0.9804938342422247,0.0474773810399347,0.054346393793821335,0.1,0.0014377002981200348,0.0018614506,19240,,
46681,964,160,0.86880094,5.0,7471000,-31.362891874313355,1e-06,-0.0025440700399827843,0.024547286331653595,0.9797403942793608,0.042096428810036744,0.054344043135643005,0.1,0.0015524023337638937,0.0017612069,19260,,
46727,965,160,0.8690039599999999,5.0,7478750,-31.363697690963747,1e-06,-0.0012684655582833049,0.023947428911924362,0.9793458003550768,0.0284130951348925,0.05434231087565422,0.1,0.0015001938708883245,0.0013388534,19280,,
46774,966,160,0.8657204399999999,5.0,7486500,-31.364360671043396,1e-06,-0.001094168645445981,0.027299389243125916,0.9789336491376162,0.03547976196394302,0.054340556263923645,0.1,0.0015726988937240095,0.0016315258,19300,,
46821,967,160,0.86761725,5.0,7494250,-31.364935398101807,1e-06,-0.0018436793881563495,0.025686828419566154,0.978783193975687,0.03730595244851429,0.05433940514922142,0.1,0.0015394709369866177,0.0014905583,19320,,
46867,968,160,0.86821205,5.0,7502000,-31.36506582260132,1e-06,-8.574582101923411e-05,0.023972760885953903,0.9795482978224754,0.05268928603210952,0.05433998256921768,0.1,0.0014963496962445788,0.0015236016,19340,,
46914,969,160,0.8668871499999998,5.0,7509750,-31.36508114337921,1e-06,-0.0010157886142708428,0.029614800587296486,0.9798543192446232,0.0291404762052116,0.05433913692831993,0.1,0.0014572811567632015,0.0013748058,19360,,
46982,970,160,0.8657689699999999,5.0,7517500,-31.365428142547607,1e-06,-0.0010470490932297039,0.02597563900053501,0.9794666469097137,0.038491666791960595,0.0543382503092289,0.1,0.0015031865797936917,0.0017570285,19380,0.8704786863508716,5.0
47028,971,160,0.8681133899999999,5.0,7525250,-31.365744576454162,1e-06,-0.002219714322467725,0.023962778970599174,0.9791945312172174,0.05042380980565213,0.0543375201523304,0.1,0.0015869108051992952,0.0019462544,19400,,
47074,972,160,0.8690421199999999,5.0,7533000,-31.36606382369995,1e-06,-0.0020155926390118097,0.02591744437813759,0.9798447377979755,0.03294999993609963,0.054336559027433395,0.1,0.0014345988667628263,0.001470605,19420,,
47120,973,160,0.8684119500000002,5.0,7540750,-31.36640866279602,1e-06,-0.0024414407738414566,0.026062071323394775,0.9789442475885153,0.045623809610842725,0.054335758090019226,0.1,0.001505761559237726,0.0017710575,19440,,
47166,974,160,0.86932978,5.0,7548500,-31.36674817085266,1e-06,-0.001787858204693915,0.026688413694500923,0.9783280119299889,0.03444166668341495,0.05433477833867073,0.1,0.001559984370833263,0.0016203641,19460,,
47213,975,160,0.8684384600000001,5.0,7556250,-31.367072892189025,1e-06,-0.0022198704804453928,0.020876096561551094,0.9790607187896967,0.05608333380369004,0.05433409661054611,0.1,0.0015277621868881397,0.0015228242,19480,,
47259,976,160,0.86787088,5.0,7564000,-31.36716848373413,1e-06,-0.0014846801418738752,0.027321182191371918,0.9786586742848158,0.05145476210280322,0.054334357380867004,0.1,0.0015930806036340073,0.0017804924,19500,,
47305,977,160,0.8684912800000001,5.0,7571750,-31.367202081680297,1e-06,-0.002256931465768574,0.02416710928082466,0.9789308309555054,0.048817857292306144,0.054333802312612534,0.1,0.0015289865221711806,0.0017359871,19520,,
47351,978,160,0.8673170699999999,5.0,7579500,-31.367388362884522,1e-06,-0.0017564741591568733,0.026371827349066734,0.9790698159486055,0.036384523760934824,0.05433348938822746,0.1,0.0015541346426471137,0.0018644304,19540,,
47397,979,160,0.8671366899999999,5.0,7587250,-31.367660126686097,1e-06,-0.0017328789644864562,0.025259774178266525,0.9783576242625713,0.03899880963988835,0.0543324276804924,0.1,0.0015631522210605908,0.0015007178,19560,,
47464,980,160,0.8675434999999999,5.0,7595000,-31.368142356872557,1e-06,-0.002764302841466293,0.026004193350672722,0.9786505810916424,0.045669047707051505,0.05433088541030884,0.1,0.0015362753081717528,0.0018392229,19580,0.8718457139459546,5.0
47509,981,160,0.86773605,5.0,7602750,-31.368731274604798,1e-06,-0.0018652174282293287,0.0250476635992527,0.9791490007191896,0.041044047692557796,0.05432945489883423,0.1,0.0015790154022397474,0.0017210469,19600,,
47555,982,160,0.86486249,5.0,7610500,-31.369294924736025,1e-06,-0.003182641705958922,0.028110021725296974,0.978686997666955,0.05010952402401017,0.05432803928852081,0.1,0.0016180844936752692,0.0017644167,19620,,
47601,983,160,0.86834925,5.0,7618250,-31.36943280696869,1e-06,-0.0016675548911057624,0.02890351228415966,0.9783929754048586,0.05312142866081558,0.05432877317070961,0.1,0.0016421961621381341,0.0017892837,19640,,
47647,984,160,0.86628716,5.0,7626000,-31.369453191757202,1e-06,-0.0013355244605795158,0.02715703472495079,0.9786104094237089,0.05416785763227381,0.05432780832052231,0.1,0.0015027795116475317,0.0018478299,19660,,
47694,985,160,0.8681901599999999,5.0,7633750,-31.36972204685211,1e-06,-0.0009390161971358069,0.02007976919412613,0.9787533916532993,0.04198690494842595,0.054327454417943954,0.1,0.0015646859334083273,0.0015966126,19680,,
47740,986,160,0.8667152,5.0,7641500,-31.3699033164978,1e-06,-0.00126633045240915,0.022853687405586243,0.9790536724030972,0.039464285850990564,0.05432684347033501,0.1,0.0014585908602748532,0.0016957171,19700,,
47786,987,160,0.86837784,5.0,7649250,-31.370133929252624,1e-06,0.0007216660446290923,0.029614729806780815,0.9786984026432037,0.03473809516930487,0.05432623624801636,0.1,0.0015821462732856161,0.0012861873,19720,,
47832,988,160,0.8658889699999999,5.0,7657000,-31.37056221485138,1e-06,-0.0020769079025508928,0.030331764370203018,0.97884919680655,0.033697619142767504,0.05432466045022011,0.1,0.0015010334660473744,0.00186872,19740,,
47878,989,160,0.8678507599999999,5.0,7664750,-31.370803990364074,1e-06,-0.0006403929276213649,0.021434171125292778,0.9788849484175444,0.0328952381099225,0.05432499572634697,0.1,0.0016010846813151148,0.0015720387,19760,,
47945,990,160,0.8679523599999999,5.0,7672500,-31.370635685920714,1e-06,-0.0004867552189277813,0.030518239364027977,0.9787340313196182,0.027042857153865042,0.054325543344020844,0.1,0.0015840930567355826,0.0016388496,19780,0.8700604856203592,5.0
47991,991,160,0.8680738299999998,5.0,7680250,-31.370544648170473,1e-06,-0.0009457128477713539,0.02982577495276928,0.9794163051992655,0.04086547624145169,0.05432548001408577,0.1,0.001441691724176053,0.001428402,19800,,
48036,992,160,0.8677950500000001,5.0,7688000,-31.370749883651733,1e-06,-0.0011313996288138584,0.024882860481739044,0.9787847064435482,0.03686309541255468,0.05432434380054474,0.1,0.0015644318393606227,0.0014584807,19820,,
48082,993,160,0.8685343600000001,5.0,7695750,-31.371187977790832,1e-06,-0.0004497090935252679,0.028411393985152245,0.9784045238047838,0.037525000233144964,0.054323289543390274,0.1,0.0015718227371689863,0.0015794188,19840,,
48128,994,160,0.8680177600000001,5.0,7703500,-31.371545267105102,1e-06,-0.001681404016182768,0.024985607713460922,0.9780684746801853,0.0520964289616677,0.054322607815265656,0.1,0.0015782358692376874,0.0019067365,19860,,
48175,995,160,0.8665340600000002,5.0,7711250,-31.371767382621766,1e-06,-0.00040087613922104473,0.023106874898076057,0.9780141189694405,0.039910714489233216,0.05432203784584999,0.1,0.001581199902575463,0.0014977533,19880,,
48221,996,160,0.86457805,5.0,7719000,-31.37194121837616,1e-06,-0.002573134169097919,0.0268518328666687,0.9786150082945824,0.04221904762875056,0.05432171747088432,0.1,0.0015538744293735363,0.0018904115,19900,,
48268,997,160,0.86721761,5.0,7726750,-31.37208273410797,1e-06,-0.0015242022159774572,0.026910174638032913,0.9784634429961443,0.04235952402319526,0.05432139337062836,0.1,0.0015059392209514045,0.001397457,19920,,
48314,998,160,0.8681829200000002,5.0,7734500,-31.372281794548034,1e-06,-0.0017524028592238406,0.024677833542227745,0.9781976081430912,0.051025000303634445,0.054320625960826874,0.1,0.0016055625371518545,0.0016825374,19940,,
48360,999,160,0.8652870999999999,5.0,7742250,-31.372550539970398,1e-06,-0.001938980890430546,0.025981174781918526,0.9781430568546057,0.046682143042271494,0.05431996285915375,0.1,0.0015245937847066671,0.001651556,19960,,
48427,1000,160,0.86744336,5.0,7750000,-31.372624850273134,1e-06,-0.0017458448861032117,0.02205066569149494,0.9786787927150726,0.04346547625173116,0.054320331662893295,0.1,0.0015358158829621971,0.0018602714,19980,0.8707929564105826,5.0
48473,1001,160,0.8682424400000001,5.0,7757750,-31.372707381248475,1e-06,-0.00032576992049505177,0.02293950691819191,0.9783022347837687,0.03256190479878569,0.05431946739554405,0.1,0.0015546325025206898,0.0016518817,20000,,
48520,1002,160,0.8662266600000001,5.0,7765500,-31.3730988740921,1e-06,-0.0014631240373062227,0.02485271543264389,0.9779445398598909,0.05654880973394029,0.054318252950906754,0.1,0.001547986474179197,0.0020489297,20020,,
48565,1003,160,0.8655876100000001,5.0,7773250,-31.373299369812013,1e-06,-0.0012715416718447514,0.02542981319129467,0.9783607125282288,0.04967380959627917,0.054318588227033615,0.1,0.0015272805317363236,0.0015807791,20040,,
48612,1004,160,0.8676866000000001,5.0,7781000,-31.373366866111756,1e-06,-0.0016125677000206574,0.027284327894449234,0.978789022192359,0.02699761906755157,0.05431778356432915,0.1,0.0015697334491414949,0.00142324,20060,,
48659,1005,160,0.86728855,5.0,7788750,-31.373517389297486,1e-06,-0.0019219225950235775,0.025108573958277702,0.9782842826098204,0.044877381123951635,0.05431799590587616,0.1,0.001610262186586624,0.0016334064,20080,,
48705,1006,160,0.8660998800000002,5.0,7796500,-31.373293237686156,1e-06,-0.0016262377904241987,0.026989342644810677,0.9781783260405064,0.03880952380015515,0.054318878799676895,0.1,0.0015594482311280444,0.001587593,20100,,
48751,1007,160,0.8665829900000002,5.0,7804250,-31.37319149017334,1e-06,-0.0012790624808905983,0.027565855532884598,0.9778686463832855,0.031824999969103374,0.054318416863679886,0.1,0.0016488988763012457,0.0012927095,20120,,
48798,1008,160,0.8690140099999999,5.0,7812000,-31.373430671691896,1e-06,-0.0004578147429842172,0.025003956630825996,0.977972125634551,0.034241666552843525,0.05431763827800751,0.1,0.001596471971133724,0.0014184865,20140,,
48844,1009,160,0.8667689599999997,5.0,7819750,-31.373958673477173,1e-06,-0.0012835881539827376,0.026446426287293434,0.9771222621202469,0.03887142853956902,0.05431567132472992,0.1,0.0016783506306819618,0.0013189078,20160,,
48911,1010,160,0.8652267399999998,5.0,7827500,-31.37456109523773,1e-06,-0.001474946776975321,0.02214362472295761,0.9774805214256048,0.0310416666106903,0.054314613342285156,0.1,0.0016549492953345179,0.0014921979,20180,0.8706912214481998,5.0
48957,1011,160,0.8642370799999999,5.0,7835250,-31.37476257801056,1e-06,-0.0013941784494918919,0.0251429695636034,0.976607009768486,0.03626190484064864,0.05431464686989784,0.1,0.001588122232351452,0.0016272105,20200,,
49004,1012,160,0.8663954600000001,5.0,7843000,-31.37489179611206,1e-06,-0.0007493834126188225,0.027153991162776947,0.9767585135996342,0.027425000039220323,0.05431392043828964,0.1,0.0016681202589825261,0.0014510727,20220,,
49050,1013,160,0.864426,5.0,7850750,-31.375093393325805,1e-06,-0.0005794301938314561,0.023830456659197807,0.9781647454947233,0.050996428887883666,0.054313547909259796,0.1,0.0015504247302305886,0.0019181205,20240,,
49097,1014,160,0.8665849899999999,5.0,7858500,-31.375316004753113,1e-06,-0.0007911678840127756,0.025129079818725586,0.9783112928271294,0.03389285726036178,0.05431278795003891,0.1,0.0015716194274136798,0.0015918002,20260,,
49144,1015,160,0.8664152700000001,5.0,7866250,-31.375424513816835,1e-06,-0.0012062171636638918,0.02270517870783806,0.977473609149456,0.03457500000775326,0.05431314930319786,0.1,0.0016165930486749859,0.0016378136,20280,,
49189,1016,160,0.86710939,5.0,7874000,-31.375304450988768,1e-06,-0.0005890273966196347,0.026723558083176613,0.9774985294789076,0.04433214313408826,0.05431332066655159,0.1,0.0016509511892218143,0.0016703757,20300,,
49235,1017,160,0.8650439800000003,5.0,7881750,-31.375338315963745,1e-06,-0.0007471846794579376,0.02673468552529812,0.9772273860871792,0.03960119051276706,0.05431297793984413,0.1,0.001649028874526266,0.0017058813,20320,,
49281,1018,160,0.86595744,5.0,7889500,-31.375565037727355,1e-06,-0.0002960605765891611,0.02910560369491577,0.9783451799303293,0.03588809525186662,0.05431216210126877,0.1,0.001602019921701867,0.0014906926,20340,,
49328,1019,160,0.8673495499999998,5.0,7897250,-31.37578903198242,1e-06,-0.0004065849972844626,0.0260018277913332,0.9782875012606382,0.04175357152998913,0.05431179329752922,0.1,0.001652495008893311,0.0015799631,20360,,
49395,1020,160,0.8640365,5.0,7905000,-31.376043043136598,1e-06,-0.0019032990605385614,0.023353146389126778,0.9767570067197084,0.0424119048556895,0.054310884326696396,0.1,0.0016919636871898546,0.0015917215,20380,0.8697850905865061,5.0
49441,1021,160,0.8649103300000001,5.0,7912750,-31.37641372680664,1e-06,-0.0027452318196420043,0.025347495451569557,0.976662328466773,0.04517261905071791,0.05430985614657402,0.1,0.0016664709287579171,0.0017250412,20400,,
49487,1022,160,0.8658989199999999,5.0,7920500,-31.376926589012147,1e-06,-0.0023308441005936765,0.020932458341121674,0.9768772460520267,0.02961428570735734,0.054308172315359116,0.1,0.001720479486102704,0.00155942,20420,,
49533,1023,160,0.8670232200000002,5.0,7928250,-31.377415556907653,1e-06,-0.0018978018675397522,0.025097738951444626,0.9769546836614609,0.030963095278129914,0.054307542741298676,0.1,0.0016616310889367013,0.0013630977,20440,,
49580,1024,160,0.86634513,5.0,7936000,-31.37759979724884,1e-06,-0.0019833122353092912,0.024210253730416298,0.9763311296701431,0.028299999921000563,0.05430709943175316,0.1,0.0016927104505884928,0.0016318485,20460,,
49625,1025,160,0.8671571700000001,5.0,7943750,-31.37775951385498,1e-06,0.0006534851177648804,0.02095651626586914,0.9768097344785929,0.039677380912180524,0.05430670827627182,0.1,0.0016682451879023574,0.0013744573,20480,,
49671,1026,160,0.8653390200000001,5.0,7951500,-31.37798614501953,1e-06,-0.00153110498289724,0.02802284061908722,0.9773724507540464,0.039229762039030905,0.054305918514728546,0.1,0.001585749158402905,0.0015859616,20500,,
49717,1027,160,0.86560633,5.0,7959250,-31.378386116027833,1e-06,-0.0012777760139175876,0.030498258769512177,0.9764032922685146,0.043567857267626096,0.05430469289422035,0.1,0.0017680736418697052,0.0016224363,20520,,
49763,1028,160,0.8672506,5.0,7967000,-31.378874235153198,1e-06,-0.0006257523403766463,0.02778431959450245,0.976256100460887,0.027933333349647,0.05430338531732559,0.1,0.001664983583323192,0.0012069546,20540,,
49808,1029,160,0.8661284900000001,5.0,7974750,-31.379306435585022,1e-06,-0.0015810366147610644,0.02615632303059101,0.9767998941242695,0.0208750000334112,0.054302506148815155,0.1,0.0016485972331429365,0.0013337,20560,,
49875,1030,160,0.86805385,5.0,7982500,-31.379507393836974,1e-06,-0.001854045200265837,0.023584814742207527,0.976050965487957,0.045065476250601935,0.05430245026946068,0.1,0.0017084423717460594,0.0016281363,20580,0.8698868812135864,5.0
49921,1031,160,0.86521971,5.0,7990250,-31.379726748466492,1e-06,-0.0025082376319761224,0.027922600507736206,0.9769446924328804,0.0402940477678203,0.05430104583501816,0.1,0.0016340937747736462,0.0014085628,20600,,
49966,1032,160,0.8682634699999997,5.0,7998000,-31.380156412124634,1e-06,-0.0019078407617701102,0.027884438633918762,0.976303355768323,0.04250000018655555,0.054300401359796524,0.1,0.00172215969505487,0.0016052937,20620,,
50013,1033,160,0.8639495100000001,5.0,8005750,-31.380529255867003,1e-06,-0.0018238365559712477,0.026090053841471672,0.9766506459563971,0.0402416667950456,0.054298996925354004,0.1,0.0016663148783845826,0.0014386617,20640,,
50059,1034,160,0.8639220400000001,5.0,8013500,-31.381068377494813,1e-06,-0.0008163764011280427,0.025248423218727112,0.976044436916709,0.02878095224441495,0.05429777875542641,0.1,0.0017292462856858038,0.0012949225,20660,,
50105,1035,160,0.8689085500000003,5.0,8021250,-31.381306166648866,1e-06,-0.001771921928372926,0.017621969804167747,0.9768025241792202,0.05061666686728131,0.05429776757955551,0.1,0.001687143216986442,0.0016386026,20680,,
50152,1036,160,0.86727503,5.0,8029000,-31.38145164012909,1e-06,-0.00201288843318447,0.024168947711586952,0.9766954816877842,0.03812857137876563,0.05429700016975403,0.1,0.0016928691510111093,0.0016521683,20700,,
50198,1037,160,0.8638535999999999,5.0,8036750,-31.381554937362672,1e-06,-0.001738444328994948,0.024435244500637054,0.9764717221260071,0.031941666727361734,0.05429721996188164,0.1,0.0017137598604313098,0.0015436742,20720,,
50244,1038,160,0.8657054399999999,5.0,8044500,-31.381655135154723,1e-06,-0.0004736750278665669,0.023359885439276695,0.9768778719007969,0.034582142916042356,0.05429640784859657,0.1,0.0017230184745858424,0.0016022299,20740,,
50292,1039,160,0.86634249,5.0,8052250,-31.381965780258177,1e-06,-0.0015386739149852603,0.025027520954608917,0.9763782378286123,0.039486904744408094,0.05429563298821449,0.1,0.0016575391301012132,0.0017796842,20760,,
50357,1040,160,0.8630213899999998,5.0,8060000,-31.382422819137574,1e-06,-0.0008414657095085953,0.02721252106130123,0.9764040056616068,0.05400000027497299,0.05429399758577347,0.1,0.0017133384982298593,0.001798154,20780,0.8679841780745374,5.0
50404,1041,160,0.86513664,5.0,8067750,-31.382790660858156,1e-06,-0.0010786844830284626,0.025810081511735916,0.9758808705955744,0.053521428943204226,0.054293856024742126,0.1,0.0017940916973748244,0.0018081687,20800,,
50450,1042,160,0.86663826,5.0,8075500,-31.38271858215332,1e-06,3.810317701262944e-05,0.025200193747878075,0.9756927210837603,0.032921428433037365,0.05429431423544884,0.1,0.0016943505758536049,0.0014081567,20820,,
50496,1043,160,0.86361226,5.0,8083250,-31.382602705955506,1e-06,-0.000610491237630697,0.031249087303876877,0.9757439140230417,0.048244047681801024,0.05429451912641525,0.1,0.0017225345462793485,0.0015728675,20840,,
50541,1044,160,0.8659697,5.0,8091000,-31.38274667263031,1e-06,-0.0017200654762120138,0.029576020315289497,0.9755141325294971,0.051675000145914966,0.05429350212216377,0.1,0.0018190789355139714,0.0016840312,20860,,
50588,1045,160,0.8633061500000001,5.0,8098750,-31.38306227207184,1e-06,-0.000956252709790557,0.027114275842905045,0.9756424725055695,0.059455952645803334,0.054292988032102585,0.1,0.0017101734440075234,0.0019018496,20880,,
50634,1046,160,0.8679314699999999,5.0,8106500,-31.383251309394836,1e-06,-0.0010204253123137486,0.02481108158826828,0.9752637334167957,0.04000357155891834,0.05429244041442871,0.1,0.0017972480013850145,0.0015715894,20900,,
50680,1047,160,0.8637828100000001,5.0,8114250,-31.383337254524232,1e-06,-0.001996472115577674,0.03146403655409813,0.975560050457716,0.03751785714906873,0.054292645305395126,0.1,0.0017107110435608775,0.001427104,20920,,
50726,1048,160,0.86664516,5.0,8122000,-31.38344038963318,1e-06,-0.0013579112876026666,0.026101326569914818,0.9755059853196144,0.04165000002656598,0.05429179593920708,0.1,0.0018590493075316772,0.0016349767,20940,,
50772,1049,160,0.8663294499999998,5.0,8129750,-31.383710556030273,1e-06,-0.0012699970389327753,0.027891337871551514,0.9754980690777302,0.03007023805868812,0.054291289299726486,0.1,0.0016934450119151733,0.0014042256,20960,,
50838,1050,160,0.8634192200000002,5.0,8137500,-31.383884358406068,1e-06,-0.0007988803726887017,0.024818532168865204,0.9754255916923285,0.03467499995051185,0.054290950298309326,0.1,0.0017692806539707816,0.0014443938,20980,0.8702746145517402,5.0
50885,1051,160,0.86477862,5.0,8145250,-31.384143042564393,1e-06,-0.002944609061451704,0.025816692039370537,0.9752807430922985,0.03557976196811069,0.054289888590574265,0.1,0.0017796044974238612,0.0013448917,21000,,
50930,1052,160,0.86538346,5.0,8153000,-31.384329900741577,1e-06,-0.0013209305506014957,0.01984749548137188,0.9757529683411121,0.03173690476629418,0.054290056228637695,0.1,0.0018283625307958574,0.0013859852,21020,,
50976,1053,160,0.86631223,5.0,8160750,-31.38441363811493,1e-06,-0.0013244859113598383,0.028323905542492867,0.9755555223673582,0.028138095321774016,0.05428939312696457,0.1,0.0017532888881396501,0.0015507946,21040,,
51022,1054,160,0.864302,5.0,8168500,-31.38433388710022,1e-06,-0.0009473866038075229,0.024355925619602203,0.9753938466310501,0.024490476172068155,0.054290521889925,0.1,0.0018692916419240646,0.0014166543,21060,,
51068,1055,160,0.86423731,5.0,8176250,-31.38400199890137,1e-06,-0.0005479906261571487,0.024021489545702934,0.9742510188370943,0.04235714283538982,0.05429105460643768,0.1,0.0018681457472848706,0.0016796063,21080,,
51114,1056,160,0.8649335200000001,5.0,8184000,-31.383955512046814,1e-06,-0.0012777011207401401,0.027384132146835327,0.9749702289700508,0.05211666689807316,0.054290659725666046,0.1,0.0017658907963777892,0.0018937192,21100,,
51160,1057,160,0.8644592299999999,5.0,8191750,-31.383887619972228,1e-06,-0.00028676635926013996,0.02629309892654419,0.9751934800297022,0.04454761925240746,0.05429161712527275,0.1,0.0017537534268922171,0.0015773466,21120,,
51206,1058,160,0.86560092,5.0,8199500,-31.383789229393006,1e-06,-0.0011419035693044455,0.0287922415882349,0.9742206633090973,0.030277381158957724,0.054291021078825,0.1,0.001835298238438554,0.0014360453,21140,,
51252,1059,160,0.8626862599999999,5.0,8207250,-31.383854417800904,1e-06,-0.0016465242417899617,0.02792978286743164,0.9736704751849174,0.02886547613714356,0.05429143086075783,0.1,0.0019669038482243197,0.0015836838,21160,,
51318,1060,160,0.8646450700000001,5.0,8215000,-31.383918943405153,1e-06,-0.0016817752511621542,0.02105698361992836,0.975349111482501,0.034302381117886395,0.054290544241666794,0.1,0.0018040194615605288,0.00162801,21180,0.8674616835140296,5.0
51364,1061,160,0.8672215,5.0,8222750,-31.384390563964843,1e-06,-0.0020190430391893543,0.022294947877526283,0.974527882412076,0.032851190512592436,0.054289042949676514,0.1,0.001831363681703806,0.001534006,21200,,
51409,1062,160,0.86535941,5.0,8230500,-31.385047993659974,1e-06,-0.0008929262209896294,0.02793804369866848,0.9752756636589766,0.034229761933384,0.054287128150463104,0.1,0.0017269158363342285,0.0015691016,21220,,
51456,1063,160,0.8663612499999997,5.0,8238250,-31.385571188926697,1e-06,1.8116453620971028e-05,0.023518025875091553,0.9745869282633066,0.03957619068241911,0.054286468774080276,0.1,0.001895588130573742,0.00175396,21240,,
51502,1064,160,0.86757518,5.0,8246000,-31.385839323997498,1e-06,-0.000886864151718092,0.02569163590669632,0.9744214825332165,0.033315476171846964,0.05428558588027954,0.1,0.0017767814785474912,0.0015809776,21260,,
51548,1065,160,0.86518377,5.0,8253750,-31.386116318702697,1e-06,-0.0017508566467220143,0.024659033864736557,0.9740638434886932,0.04042738088930491,0.054285142570734024,0.1,0.001962339167657774,0.0019045852,21280,,
51594,1066,160,0.86391152,5.0,8261500,-31.386193146705626,1e-06,-0.0018553843616033916,0.02159173972904682,0.9738368783146143,0.034288095259980764,0.05428503826260567,0.1,0.0019030260009458289,0.0014185363,21300,,
51640,1067,160,0.8638727800000002,5.0,8269250,-31.386324300765992,1e-06,-0.0014184674602919945,0.022381335496902466,0.9734318442642689,0.06584404808148975,0.054284512996673584,0.1,0.0019221961745643056,0.0018565448,21320,,
51686,1068,160,0.86518872,5.0,8277000,-31.386554918289185,1e-06,-0.001318130698773472,0.02303343452513218,0.9736622963100672,0.04220714288210729,0.05428389087319374,0.1,0.001964825228205882,0.0016442328,21340,,
51732,1069,160,0.86512416,5.0,8284750,-31.387037229537963,1e-06,-0.0013385485326435642,0.02777344360947609,0.9741024374961853,0.047326190568855966,0.05428197234869003,0.1,0.0018528988747857512,0.0018922761,21360,,
51801,1070,160,0.8652671600000003,5.0,8292500,-31.38758244037628,1e-06,-0.001863240779141,0.026751181110739708,0.9739121217280626,0.043019047775887886,0.05428117886185646,0.1,0.001893388436292298,0.0016300109,21380,0.8688660347817121,5.0
51847,1071,160,0.8677184900000001,5.0,8300250,-31.38782931804657,1e-06,-0.0010269405710912505,0.02544143609702587,0.9737627692520618,0.040655952524393794,0.05428067222237587,0.1,0.0019300342071801424,0.0014310859,21400,,
