rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/std,train/entropy_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
5.0,58465,11,0.6581055600000001,647500,259,0.008554117,0.9133590534329414,0.0030555741651915012,0.39722001855028793,0.050026219338178635,0.1,0.05492675304412842,-94.90168659210205,1e-05,5160,-0.034869042965170786,,
5.0,58715,11,0.6570597400000001,650000,260,0.008309747,0.9168088287115097,0.0029291392536833884,0.38400001738918943,0.04851312190294266,0.1,0.05493112653493881,-94.90125553131104,1e-05,5180,-0.033762181915879666,0.6627206017738834,5.0
5.0,58940,11,0.6565442,652500,261,0.008813863,0.9084997773170471,0.0032302812195848674,0.38372001887764784,0.05236715078353882,0.1,0.054924964904785156,-94.90210887908935,1e-05,5200,-0.03393949869065693,,
5.0,59161,11,0.65701185,655000,262,0.008101119,0.9132482185959816,0.003043363916222006,0.4007000187132508,0.05172557011246681,0.1,0.05492474138736725,-94.90625610351563,1e-05,5220,-0.03478007096040102,,
5.0,59384,11,0.65658801,657500,263,0.008704318,0.9123765155673027,0.0030500890978146346,0.3972600185964257,0.055709682404994965,0.1,0.054922837764024734,-94.90736148834229,1e-05,5240,-0.03312442327163472,,
5.0,59606,11,0.6550707399999999,660000,264,0.0072070425,0.9174280390143394,0.0029072067188099025,0.3919000183837488,0.0531267374753952,0.1,0.054923661053180695,-94.90757335662842,1e-05,5260,-0.033692683606411436,,
5.0,59828,11,0.6560635699999999,662500,265,0.008797898,0.9181881174445152,0.0028605014097411187,0.38168001668294893,0.053138166666030884,0.1,0.05491992086172104,-94.90929317474365,1e-05,5280,-0.032556922410983825,,
5.0,60050,11,0.6564342500000001,665000,266,0.007075424,0.9167711809277534,0.0029359148046933115,0.3927600173302926,0.05756738781929016,0.1,0.05491715669631958,-94.91378051757812,1e-05,5300,-0.03415731608082307,,
5.0,60273,11,0.6571266499999999,667500,267,0.007832694,0.9155483022332191,0.0029861463501583783,0.41608001900371167,0.05528928339481354,0.1,0.05492406338453293,-94.91135929107666,1e-05,5320,-0.03520741086962339,,
5.0,60496,11,0.6567830000000001,670000,268,0.0069032223,0.917897455394268,0.0028914562112186105,0.3819400169001892,0.05999741330742836,0.1,0.0549241304397583,-94.90679912567138,1e-05,5340,-0.03308309698984512,,
5.0,60717,11,0.6576812,672500,269,0.008530367,0.9172683730721474,0.002915085525019094,0.3881400178815238,0.049061547964811325,0.1,0.05491897091269493,-94.90960651397705,1e-05,5360,-0.03428387289840133,,
5.0,60961,11,0.65467465,675000,270,0.0075153946,0.9176144823431969,0.00288596622296609,0.3728800167981535,0.05477827042341232,0.1,0.054919078946113586,-94.91297115325928,1e-05,5380,-0.032443886734955074,0.6633593147102238,5.0
5.0,61185,11,0.6547844399999999,677500,271,0.008886515,0.9157797545194626,0.002965658511966467,0.405720019263681,0.04930191859602928,0.1,0.054922908544540405,-94.91086734771729,1e-05,5400,-0.03539048032262421,,
5.0,61409,11,0.6565305499999999,680000,272,0.007307296,0.9167918115854263,0.0029262689384631814,0.3706800171616487,0.05928417667746544,0.1,0.05492445454001427,-94.90753684997559,1e-05,5420,-0.03190054515801836,,
5.0,61633,11,0.6593922500000001,682500,273,0.007154233,0.9178055748343468,0.0028984992869663983,0.40318001829786226,0.05451896786689758,0.1,0.054919417947530746,-94.9097801208496,1e-05,5440,-0.034044261214786146,,
5.0,61855,11,0.6578148899999998,685000,274,0.008099862,0.9201186373829842,0.0028140456741675736,0.3921000181790441,0.052042413502931595,0.1,0.054923057556152344,-94.91027099609374,1e-05,5460,-0.03594237210191729,,
5.0,62080,11,0.6597234700000001,687500,275,0.007921943,0.9174536764621735,0.002917526513338089,0.3599200163735077,0.05211672559380531,0.1,0.054923564195632935,-94.90769882202149,1e-05,5480,-0.032019288513552055,,
5.0,62304,11,0.6565294999999999,690000,276,0.007105633,0.9155967608094215,0.002998914171475917,0.3691400176333264,0.059956010431051254,0.1,0.05491870269179344,-94.91031818389892,1e-05,5500,-0.033137585763521854,,
5.0,62526,11,0.6589370199999999,692500,277,0.0074162316,0.9178420156240463,0.002879425402497873,0.38010001787217335,0.05412748456001282,0.1,0.054912060499191284,-94.91726505279541,1e-05,5520,-0.033380063572853086,,
5.0,62750,11,0.6593452000000001,695000,278,0.008438998,0.920613206923008,0.002807061530184001,0.39152001846116036,0.05418544262647629,0.1,0.05491417646408081,-94.91977424621582,1e-05,5540,-0.033898011359503356,,
5.0,62972,11,0.65840672,697500,279,0.007908045,0.9186709746718407,0.002867820174433291,0.39500001809326934,0.04689573496580124,0.1,0.05491501837968826,-94.91854038238526,1e-05,5560,-0.0348436045784235,,
5.0,63217,11,0.6550716799999999,700000,280,0.008364239,0.917916052043438,0.0029026547283865513,0.3821200178307481,0.04932711273431778,0.1,0.054910700768232346,-94.91997631072998,1e-05,5580,-0.03333073254696337,0.6637420372466505,5.0
5.0,63441,11,0.65716099,702500,281,0.007945287,0.9168762564659119,0.002928590778610669,0.4038600185257383,0.055560868233442307,0.1,0.05491017550230026,-94.9235567855835,1e-05,5600,-0.0340480917547049,,
5.0,63667,11,0.6566362400000001,705000,282,0.009776985,0.9188137277960777,0.002862725028535351,0.39858001817250627,0.05194932967424393,0.1,0.054910995066165924,-94.92275115966797,1e-05,5620,-0.03348343182229989,,
5.0,63891,11,0.65712066,707500,283,0.009034557,0.9199806898832321,0.002820826668757945,0.38856001883046704,0.04845694452524185,0.1,0.05490993708372116,-94.92309574127198,1e-05,5640,-0.03456365113269188,,
5.0,64113,11,0.6596612000000001,710000,284,0.0093490565,0.9172684252262115,0.002910696422914043,0.39488001791294663,0.05199991166591644,0.1,0.05490904301404953,-94.92420658111573,1e-05,5660,-0.03477468539591268,,
5.0,64335,11,0.6578192299999999,712500,285,0.007389014,0.9187043309211731,0.0028736437927000223,0.3914600187167525,0.054964579641819,0.1,0.05490013584494591,-94.92991195678711,1e-05,5680,-0.03318955674569416,,
5.0,64556,11,0.6593035,715000,286,0.0077034393,0.9114530608057976,0.003121064215665683,0.3688000167836435,0.05507341027259827,0.1,0.05489138513803482,-94.94000392913819,1e-05,5700,-0.03305821040825599,,
5.0,64779,11,0.6550108099999999,717500,287,0.009713423,0.9164581224322319,0.0029526804469060153,0.403840018347837,0.053113240748643875,0.1,0.054891280829906464,-94.94547058105469,1e-05,5720,-0.03611510564293361,,
5.0,65001,11,0.65554879,720000,288,0.007322048,0.9205912426114082,0.0028012882883194836,0.385160017979797,0.05486871302127838,0.1,0.054891109466552734,-94.94558029174804,1e-05,5740,-0.03340405494153267,,
5.0,65224,11,0.6576697800000001,722500,289,0.0074200016,0.9200762361288071,0.0028056955011561513,0.39602001798106357,0.05367644503712654,0.1,0.05489121377468109,-94.94589931488036,1e-05,5760,-0.03392823039776175,,
5.0,65469,11,0.6598782299999999,725000,290,0.007719998,0.9191058501601219,0.002868271947372705,0.39144001841312276,0.04714334011077881,0.1,0.05489127337932587,-94.9454302597046,1e-05,5780,-0.03397143997729323,0.665140553721824,5.0
5.0,65691,11,0.6573046299999997,727500,291,0.008062985,0.9180936813354492,0.0028978033876046537,0.38116001782007514,0.05307000130414963,0.1,0.05488967150449753,-94.94616580963135,1e-05,5800,-0.03268773338582193,,
5.0,65913,11,0.65655127,730000,292,0.009727227,0.921958290040493,0.0027531924063805492,0.39862001784844325,0.046809881925582886,0.1,0.054893262684345245,-94.94562271118164,1e-05,5820,-0.03502168817982831,,
5.0,66136,11,0.6586940699999999,732500,293,0.008213219,0.9187199249863625,0.0028737031552009285,0.3849200162710622,0.05496300011873245,0.1,0.054889507591724396,-94.94529888153076,1e-05,5840,-0.03408657948330294,,
5.0,66357,11,0.65878358,735000,294,0.0082141,0.9211732000112534,0.0027747870131861418,0.4012800185964443,0.04939870536327362,0.1,0.05488971248269081,-94.94743869781495,1e-05,5860,-0.03481636977977685,,
5.0,66579,11,0.65949447,737500,295,0.008626878,0.921206571161747,0.002783188272733241,0.41050001862458885,0.05190896615386009,0.1,0.054891493171453476,-94.9461967086792,1e-05,5880,-0.03513833624155842,,
5.0,66803,11,0.6609358399999998,740000,296,0.008952369,0.9204242452979088,0.00281339572975412,0.39718001888599247,0.049395397305488586,0.1,0.05488882213830948,-94.94677185058593,1e-05,5900,-0.035331075529259334,,
5.0,67026,11,0.65731071,742500,297,0.008076094,0.9221017584204674,0.0027600369218271224,0.38946001705015076,0.048725929111242294,0.1,0.05488990619778633,-94.94761894226075,1e-05,5920,-0.03448728208028598,,
5.0,67249,11,0.6593138300000001,745000,298,0.008959201,0.9172559306025505,0.002915939309168607,0.41220001853769644,0.05284147337079048,0.1,0.054888974875211716,-94.94741649627686,1e-05,5940,-0.03582771925840818,,
5.0,67473,11,0.65812771,747500,299,0.0075664087,0.9223108366131783,0.0027505847602151334,0.39628001789096745,0.05235215276479721,0.1,0.054892003536224365,-94.94638538360596,1e-05,5960,-0.03391113211368463,,
5.0,67718,11,0.6579220700000001,750000,300,0.007972585,0.9175844490528107,0.0029011386330239477,0.41264001864241434,0.052777912467718124,0.1,0.054889414459466934,-94.94630905151367,1e-05,5980,-0.034460708900656695,0.6644492121578569,5.0
