time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/clip_fraction,train/approx_kl,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
218,97750,17,5.0,0.6817080700000001,446,0.004727777754629237,0.0013070313,5e-06,-0.3806086778640747,0.18271568417549133,-5.899358826213413,0.0239067692309618,320,0.1,0.05827636958306862,-0.001316322556543074,,
220,103500,18,5.0,0.6802318399999998,468,0.005342222197084791,0.0013345764,5e-06,-0.3165569305419922,0.18271201848983765,-5.898745205137465,0.021802691742777824,340,0.1,0.059254122094975575,-0.0018376306459591608,,
222,109250,19,5.0,0.6804555800000002,491,0.008142857107755152,0.0010657319,5e-06,-0.19586503505706787,0.18271410465240479,-5.8988749220257715,0.02117554470896721,360,0.1,0.05133202260892306,-0.0014679574184432427,,
215,115000,20,5.0,0.6836025099999997,533,0.004553846170146687,0.0009581863,5e-06,-0.10805106163024902,0.1827128529548645,-5.898845491653834,0.015486431308090687,380,0.1,0.04810335066838142,-0.0019957271551800794,0.7347432764201051,5.0
216,120750,21,5.0,0.6819471899999998,558,0.003539393923358258,0.00079295016,5e-06,-0.00024235248565673828,0.18272526562213898,-5.898224041678689,0.02029946632683277,400,0.1,0.04409216530621052,-0.0005010485457802088,,
218,126500,22,5.0,0.6862006800000002,580,0.008179487148299813,0.0011336639,5e-06,0.006615102291107178,0.18272656202316284,-5.897364349854298,0.012903246097266674,420,0.1,0.043057867913292004,-0.0010238020998203732,,
219,132250,23,5.0,0.6831267200000001,602,0.003641025618148538,0.0008645993,5e-06,0.09981775283813477,0.18272562325000763,-5.897403400372236,0.013340529054403305,440,0.1,0.04060398694127798,-0.00038711180865754104,,
221,138000,24,5.0,0.6856619399999999,624,0.00645714289830288,0.0012811725,5e-06,0.12253040075302124,0.18273869156837463,-5.896749708766029,0.011390062980353832,460,0.1,0.039478227112530954,-0.0009000995249429999,,
222,143750,25,5.0,0.67734702,647,0.007185714307152444,0.0011029568,5e-06,0.20967411994934082,0.18274147808551788,-5.89571369829632,0.010412362404167652,480,0.1,0.03501611480134584,-0.00044723247727138435,,
223,149500,26,5.0,0.6792148899999999,668,0.005394444469776418,0.0011903279,5e-06,0.21896570920944214,0.18274478614330292,-5.895483411682976,0.014616599306464195,500,0.1,0.0321215201764264,-0.0014811025987078162,,
224,155250,27,5.0,0.68926446,690,0.005948717874856905,0.0010828854,5e-06,0.27655887603759766,0.1827576607465744,-5.89454927566724,0.007567843422293663,520,0.1,0.03304948341101408,-0.0016060154583709364,,
225,161000,28,5.0,0.67946987,712,0.006780952396469989,0.0012288074,5e-06,0.3377857804298401,0.1827465295791626,-5.894342206773304,0.007953058928251266,540,0.1,0.030645689918171792,-0.0006909843437061781,,
226,166750,29,5.0,0.6860067999999999,735,0.004238095232618175,0.0010098391,5e-06,0.36300498247146606,0.18273191154003143,-5.8958705652327765,0.006575724110007286,560,0.1,0.02932251172273287,-0.0007045942155641884,,
222,172500,30,5.0,0.68432,776,0.003968888893206087,0.0011290243,5e-06,0.39046114683151245,0.182728573679924,-5.897023493448893,0.004170220345258713,580,0.1,0.027234690812312893,-0.00030037820071015825,0.7139923143728522,5.0
223,178250,31,5.0,0.67985623,798,0.003012121195735579,0.00097303063,5e-06,0.4194563627243042,0.18273229897022247,-5.89694335677407,0.008125439286231995,600,0.1,0.025895039697713923,-0.0010037371384445843,,
